PCRQPLX_A_e1_comp_pres1,PCRQPLX_A_e1_comp_pres2,PCRQPLX_A_e1_comp_temp,PCRQPLX_A_e1_current,PCRQPLX_A_e1_speed,PCRQPLX_A_e2_comp_pres1,PCRQPLX_A_e2_comp_pres2,PCRQPLX_A_e2_comp_temp,PCRQPLX_A_e2_current,PCRQPLX_A_e2_speed,PCRQPLX_A_e3_comp_pres1,PCRQPLX_A_e3_comp_pres2,PCRQPLX_A_e3_comp_temp,PCRQPLX_A_e3_current,PCRQPLX_A_e3_speed,PCRQPLX_A_e4_comp_pres1,PCRQPLX_A_e4_comp_pres2,PCRQPLX_A_e4_comp_temp,PCRQPLX_A_e4_current,PCRQPLX_A_e4_speed,PCRQPLX_A_e5_comp_pres1,PCRQPLX_A_e5_comp_pres2,PCRQPLX_A_e5_comp_temp,PCRQPLX_A_e5_current,PCRQPLX_A_e5_speed,PCRQPLX_A_e1z1_temp,PCRQPLX_A_e1z2_temp,PCRQPLX_A_e1z3_temp,PCRQPLX_A_e2z1_temp,PCRQPLX_A_e2z2_temp,PCRQPLX_A_e2z3_temp,PCRQPLX_A_e3z1_temp,PCRQPLX_A_e3z2_temp,PCRQPLX_A_e3z3_temp,PCRQPLX_A_e4z1_temp,PCRQPLX_A_e4z2_temp,PCRQPLX_A_e4z3_temp,order_id,start_time,PCRQPLX_A_takeaway_speed,Status
165.867,90.985,85.6,143.917,8.953,114.032,55.894,91.2,364.038,17.11,98.195,36.4,-200,238.352,17.117,141.164,41.019,84.5,221.035,18.688,176,0,97.7,10.752,51.728,90,85,85,77,70,68,80,70,69,75,69,7.1,WO_QEX_10082022_0010,10-08-2022 18:32,37.767,Stable Time Period
165.493,89.65,85.6,143.574,8.949,115.741,56.081,91.1,364.417,17.11,95.952,35.081,-200,237.937,17.117,140.79,35.411,84.5,221.129,18.691,176,0,97.7,10.799,51.728,90,85,85,78,70,68,80,70,69,76,69,7.1,WO_QEX_10082022_0010,10-08-2022 18:32,37.766,Stable Time Period
165.626,89.409,85.6,143.581,8.954,114.432,58.672,91.1,363.439,17.109,94.377,38.608,-200,239.121,17.103,141.244,35.331,84.5,222.194,18.699,177,0,97.7,10.799,51.728,90,85,85,78,70,68,80,70,70,76,69,7.1,WO_QEX_10082022_0010,10-08-2022 18:32,37.769,Stable Time Period
165.653,89.383,85.6,143.469,8.957,113.257,56.909,91.1,363.507,17.11,97.234,38.554,-200,238.237,17.107,140.523,43.076,84.5,222.206,18.699,177,0,97.7,10.733,51.728,90,85,86,78,70,68,80,70,70,76,70,7.2,WO_QEX_10082022_0010,10-08-2022 18:32,37.775,Stable Time Period
165.733,90.638,85.6,143.858,8.957,112.483,56.829,91.2,364.162,17.111,97.768,36.669,-200,238.958,17.121,140.79,32.741,84.5,222.011,18.702,177,0,97.7,10.797,51.728,90,85,86,79,70,68,80,70,70,75,70,7.2,WO_QEX_10082022_0010,10-08-2022 18:32,37.775,Stable Time Period
165.546,90.798,85.6,144.049,8.951,115.554,54.532,91.2,363.289,17.11,95.498,38.123,-200,238.609,17.109,141.378,36.293,84.5,222.509,18.694,177,0,97.7,10.763,51.728,90,85,86,79,70,68,80,70,70,75,70,7.2,WO_QEX_10082022_0010,10-08-2022 18:32,37.779,Stable Time Period
165.813,89.57,85.6,143.939,8.953,115.768,57.069,91.1,363.664,17.11,94.911,39.55,-200,239.592,17.103,140.897,34.37,84.5,219.896,18.727,177,0,97.7,10.714,51.728,90,85,86,79,70,68,80,70,70,75,70,7.2,WO_QEX_10082022_0010,10-08-2022 18:32,37.778,Stable Time Period
165.573,90.291,85.6,143.98,8.955,113.978,57.897,91.2,363.531,17.109,97.955,37.127,-200,238.363,17.108,141.191,40.031,84.5,221.65,18.697,176,0,97.8,10.821,51.728,90,85,86,79,70,68,80,70,70,75,70,7.2,WO_QEX_10082022_0010,10-08-2022 18:32,37.786,Stable Time Period
165.76,90.344,85.6,143.616,8.962,112.964,55.44,91.2,363.253,17.111,96.62,35.188,-200,238.92,17.118,141.164,39.123,84.5,221.964,18.71,177,0,97.8,10.845,51.728,90,85,86,79,70,68,80,70,70,75,70,7.2,WO_QEX_10082022_0010,10-08-2022 18:32,37.789,Stable Time Period
165.893,91.866,85.6,143.857,8.956,113.257,54.986,91.1,363.434,17.11,94.67,37.881,-200,238.786,17.106,141.939,42.355,84.5,222.899,18.713,177,0,97.8,10.776,51.728,90,85,85,79,70,68,80,70,70,75,70,7.2,WO_QEX_10082022_0010,10-08-2022 18:32,37.794,Stable Time Period
165.84,88.528,85.6,143.166,8.964,115.581,54.853,91.2,364.956,17.11,96.78,38.742,-200,239.241,17.103,140.363,35.331,84.5,219.408,18.729,177,0,97.8,10.786,51.728,90,85,85,79,70,69,80,70,70,75,70,7.2,WO_QEX_10082022_0010,10-08-2022 18:32,37.791,Stable Time Period
165.733,89.783,85.6,143.293,8.952,115.02,57.39,91.1,364.727,17.11,98.089,36.804,-200,238.758,17.116,141.191,40.165,84.5,222.08,18.689,177,0,97.8,10.837,51.728,90,85,85,79,70,69,80,70,70,75,70,7.2,WO_QEX_10082022_0010,10-08-2022 18:32,37.787,Stable Time Period
166.134,92.481,85.6,143.721,8.932,115.981,55.04,91.2,364.276,17.11,98.195,37.935,-200,238.479,17.108,142.046,41.233,84.5,222.015,18.726,177,0,97.8,10.86,51.728,90,85,85,79,70,69,80,70,70,75,70,7.2,WO_QEX_10082022_0010,10-08-2022 18:32,37.8,Stable Time Period
165.867,89.783,85.6,143.685,8.957,114.593,58.805,91.1,364.59,17.11,96.46,35.996,-200,239.103,17.112,140.096,30.578,84.5,219.054,18.71,177,0,97.8,10.897,51.728,90,85,85,80,70,69,80,70,69,75,70,7.2,WO_QEX_10082022_0010,10-08-2022 18:32,37.806,Stable Time Period
165.6,90.237,85.6,143.372,8.963,113.551,56.909,91.2,363.831,17.11,94.67,38.527,-200,238.92,17.111,140.71,38.402,84.5,221.707,18.687,177,0,97.8,10.851,51.728,90,84,84,80,70,69,80,70,69,75,70,7.2,WO_QEX_10082022_0010,10-08-2022 18:33,37.802,Stable Time Period
165.493,87.967,85.6,143.206,8.958,112.483,56.215,91.2,364.148,17.11,97.02,39.227,-200,239.577,17.107,141.645,45.479,84.5,223.424,18.699,177,0,97.8,10.765,51.728,90,84,84,80,70,69,80,70,69,74,70,7.2,WO_QEX_10082022_0010,10-08-2022 18:33,37.8,Stable Time Period
166.054,94.483,85.6,144.153,8.948,114.406,54.986,91.1,365.321,17.11,98.169,36.238,-200,238.354,17.116,140.684,33.756,84.5,220.805,18.692,177,0,97.8,10.716,51.728,90,84,84,80,70,69,80,70,69,74,70,7.2,WO_QEX_10082022_0010,10-08-2022 18:33,37.807,Stable Time Period
166.241,91.626,85.6,144.218,8.946,115.287,55.547,91.2,364.682,17.11,95.578,36.4,-200,239.448,17.112,140.016,34.396,84.5,218.749,18.695,178,0,97.8,10.773,51.728,90,84,85,80,70,69,80,70,70,74,70,7.2,WO_QEX_10082022_0010,10-08-2022 18:33,37.854,Stable Time Period
166.241,90.424,85.6,144.387,8.956,114.432,59.179,91.2,364.351,17.109,95.018,39.685,-200,239.013,17.105,141.191,35.518,84.5,222.318,18.673,178,0,97.8,10.808,51.728,90,84,85,80,70,69,80,70,70,74,70,7.2,WO_QEX_10082022_0010,10-08-2022 18:33,37.858,Stable Time Period
165.867,89.917,85.6,143.914,8.958,113.044,58.137,91.2,363.97,17.11,98.169,37.423,-200,239.156,17.107,141.058,33.649,84.5,221.546,18.703,177,0,97.8,10.728,51.728,90,84,85,81,70,69,80,70,70,74,70,7.2,WO_QEX_10082022_0010,10-08-2022 18:33,37.854,Stable Time Period
166.161,90.985,85.6,143.885,8.965,112.483,56.081,91.2,364.669,17.11,96.753,35.888,-200,238.364,17.116,141.138,35.758,84.5,221.612,18.689,178,0,97.8,10.752,51.728,90,84,85,81,70,69,80,70,70,74,70,7.2,WO_QEX_10082022_0010,10-08-2022 18:33,37.859,Stable Time Period
165.68,87.38,85.6,143.37,8.969,116.248,55.253,91.2,364.721,17.11,95.285,37.881,-200,238.891,17.109,141.538,37.468,84.5,221.987,18.702,178,0,97.8,10.727,51.728,90,83,85,81,70,69,80,70,70,75,70,7.2,WO_QEX_10082022_0010,10-08-2022 18:33,37.81,Stable Time Period
165.092,86.766,85.6,143.658,8.943,115.1,57.87,91.2,364.734,17.11,96.406,39.442,-200,238.966,17.106,140.256,31.94,84.5,218.717,18.722,178,0,97.8,10.696,51.728,90,84,85,80,70,69,80,70,70,75,70,7.1,WO_QEX_10082022_0010,10-08-2022 18:33,37.815,Stable Time Period
165.493,87.754,85.6,143.334,8.953,114.032,59.206,91.2,364.399,17.109,98.169,37.073,-200,238.662,17.114,141.138,39.978,84.5,221.489,18.7,177,0,97.8,10.777,51.728,90,84,86,80,70,69,80,70,70,75,70,7,WO_QEX_10082022_0010,10-08-2022 18:33,37.82,Stable Time Period
165.226,88.795,85.6,143.62,8.931,112.883,56.108,91.2,363.533,17.111,96.38,35.996,-200,238.979,17.113,140.79,33.141,84.5,218.744,18.748,177,0,97.8,10.777,51.728,90,84,86,79,70,69,80,70,70,75,70,6.9,WO_QEX_10082022_0010,10-08-2022 18:33,37.812,Stable Time Period
165.813,91.386,85.6,143.694,8.938,113.658,56.081,91.2,364.221,17.11,94.67,39.819,-200,239.164,17.098,140.016,34.85,84.5,219.473,18.678,177,0,97.8,10.776,51.728,90,84,86,78,70,69,80,70,70,75,70,6.7,WO_QEX_10082022_0010,10-08-2022 18:33,37.816,Stable Time Period
166.027,92.854,85.6,143.884,8.947,116.355,56.028,91.2,364.278,17.11,97.795,38.096,-200,238.598,17.105,140.844,33.141,84.5,221.285,18.701,177,0,97.8,10.675,51.728,90,84,86,77,70,69,80,70,70,75,70,6.6,WO_QEX_10082022_0010,10-08-2022 18:33,37.88,Stable Time Period
166.107,91.546,85.6,143.693,8.95,114.566,58.084,91.2,364.259,17.11,97.02,36.185,-200,238.002,17.118,140.871,32.661,84.5,219.484,18.721,177,0,97.8,10.761,51.728,90,84,86,77,70,70,80,70,70,75,70,6.5,WO_QEX_10082022_0010,10-08-2022 18:33,37.881,Stable Time Period
165.893,92.32,85.6,143.695,8.95,113.498,56.829,91.2,363.212,17.11,95.071,38.177,-200,238.838,17.112,140.871,40.325,84.5,222.063,18.695,177,0,97.8,10.731,51.728,90,84,86,76,70,70,80,70,69,75,70,6.5,WO_QEX_10082022_0010,10-08-2022 18:33,37.881,Stable Time Period
166.214,91.893,85.6,143.761,8.96,112.83,55.868,91.2,363.834,17.111,95.338,39.631,-200,238.708,17.103,140.844,32.207,84.5,219.41,18.728,177,0,97.8,10.747,51.728,90,84,86,76,70,70,80,70,69,75,70,6.4,WO_QEX_10082022_0010,10-08-2022 18:33,37.883,Stable Time Period
166,92.267,85.6,143.654,8.966,115.42,55.146,91.2,364.922,17.11,98.516,37.262,-200,239.149,17.113,140.096,33.622,84.5,219.256,18.692,177,0,97.9,10.766,51.728,90,84,85,77,70,70,80,70,69,75,70,6.4,WO_QEX_10082022_0010,10-08-2022 18:33,37.88,Stable Time Period
166.267,94.537,85.6,143.975,8.965,115.955,56.936,91.2,364.78,17.11,96.727,35.996,-200,238.854,17.113,141.939,40.432,84.5,221.991,18.709,177,0,97.9,10.813,51.728,90,85,85,77,70,70,80,70,69,75,70,6.3,WO_QEX_10082022_0010,10-08-2022 18:33,37.888,Stable Time Period
165.867,89.65,85.6,143.553,8.953,114.165,58.191,91.2,364.118,17.109,94.697,38.877,-200,239.367,17.105,140.336,29.509,84.5,218.331,18.734,177,0,97.9,10.796,51.728,90,85,85,77,70,70,80,70,70,75,70,6.4,WO_QEX_10082022_0010,10-08-2022 18:33,37.883,Stable Time Period
165.76,91.492,85.6,143.706,8.951,112.883,57.684,91.2,363.283,17.11,97.261,38.473,-200,238.976,17.102,140.79,41.367,84.5,221.904,18.68,176,0,97.9,10.775,51.728,90,85,85,78,70,70,80,70,70,75,70,6.4,WO_QEX_10082022_0010,10-08-2022 18:33,37.886,Stable Time Period
166.294,92.854,85.6,143.906,8.957,112.643,55.841,91.2,364.568,17.11,97.528,35.915,-200,239.239,17.116,141.325,39.738,84.5,222.515,18.705,177,0,97.9,10.82,51.728,90,85,85,78,70,70,80,70,70,75,70,6.4,WO_QEX_10082022_0010,10-08-2022 18:34,37.889,Stable Time Period
166.267,94.937,85.6,144.023,8.962,116.195,55.6,91.2,364.508,17.11,95.418,37.8,-200,238.447,17.112,141.218,43.93,84.5,222.778,18.702,177,0,97.9,10.753,51.728,90,85,85,78,70,70,80,70,70,75,70,6.4,WO_QEX_10082022_0010,10-08-2022 18:34,37.815,Stable Time Period
166.267,93.202,85.6,144.421,8.952,115.02,57.149,91.2,364.227,17.109,94.724,40.412,-200,239.47,17.108,138.921,35.865,84.5,219.249,18.669,177,0,97.9,10.712,51.728,90,85,85,79,70,70,80,70,70,75,70,6.5,WO_QEX_10082022_0010,10-08-2022 18:34,37.819,Stable Time Period
166.08,91.038,85.6,144.332,8.95,113.872,57.203,91.2,363.606,17.11,98.382,37.558,-200,238.546,17.108,141.565,41.367,84.5,222.887,18.692,177,0,97.9,10.67,51.728,90,85,85,79,70,70,80,70,70,75,70,6.5,WO_QEX_10082022_0010,10-08-2022 18:34,37.816,Stable Time Period
165.626,88.475,85.6,143.671,8.958,112.483,57.043,91.2,364.425,17.11,96.219,35.942,-200,239.392,17.116,141.298,37.441,84.5,221.791,18.697,177,0,97.9,10.739,51.728,90,85,85,79,70,70,80,70,70,75,70,6.5,WO_QEX_10082022_0010,10-08-2022 18:34,37.82,Stable Time Period
165.787,90.478,85.6,143.853,8.949,112.964,56.375,91.2,364.856,17.11,94.67,38.123,-200,238.613,17.104,140.924,44.892,84.5,223.377,18.689,177,0,97.9,10.708,51.728,90,85,85,79,70,70,80,70,70,75,70,6.5,WO_QEX_10082022_0010,10-08-2022 18:34,37.867,Stable Time Period
165.974,92.347,85.6,143.983,8.946,115.955,56.989,91.2,363.82,17.11,96.94,37.908,-200,239.195,17.101,141.164,35.678,84.5,222.572,18.707,177,0,97.9,10.768,51.728,90,85,85,79,70,70,80,70,70,75,70,6.5,WO_QEX_10082022_0010,10-08-2022 18:34,37.872,Stable Time Period
166.241,94.617,85.6,144.132,8.938,114.406,59.339,91.2,364.398,17.11,97.635,35.7,-200,238.337,17.116,140.23,28.949,84.5,220.105,18.706,177,0,97.9,10.878,51.728,90,85,85,79,70,70,80,70,70,75,70,6.5,WO_QEX_10082022_0010,10-08-2022 18:34,37.867,Stable Time Period
165.947,93.629,85.6,143.602,8.951,113.204,57.149,91.2,363.456,17.11,95.578,37.45,-200,238.936,17.116,140.043,38.349,84.5,220.819,18.693,177,0,97.9,10.883,51.728,90,85,85,79,70,71,80,70,70,75,70,6.6,WO_QEX_10082022_0010,10-08-2022 18:34,37.867,Stable Time Period
166.241,93.175,85.6,143.888,8.94,112.483,56.642,91.2,363.622,17.111,94.67,40.573,-200,238.033,17.105,141.298,35.091,84.5,219.011,18.751,177,0,97.9,10.875,51.728,90,85,85,79,70,71,80,70,69,75,70,6.6,WO_QEX_10082022_0010,10-08-2022 18:34,37.881,Stable Time Period
166.267,93.121,85.6,143.966,8.952,114.539,55.627,91.2,364.069,17.11,97.795,38.662,-200,238.226,17.113,140.417,39.791,84.5,219.98,18.7,177,0,97.9,10.836,51.728,90,85,86,79,70,71,80,70,69,75,70,6.6,WO_QEX_10082022_0010,10-08-2022 18:34,37.879,Stable Time Period
166.267,91.519,85.6,143.76,8.963,114.833,56.669,91.2,364.198,17.11,96.967,36.185,-200,238.33,17.118,141.325,42.061,84.5,222.258,18.707,177,0,97.9,10.753,51.728,90,84,86,80,70,71,80,70,69,75,70,6.6,WO_QEX_10082022_0010,10-08-2022 18:34,37.887,Stable Time Period
165.573,89.516,85.6,143.564,8.96,114.005,58.698,91.2,363.212,17.109,94.991,38.231,-200,239.311,17.102,140.63,35.945,84.5,220.497,18.718,176,0,97.9,10.657,51.728,90,84,86,80,70,71,80,70,69,75,70,6.7,WO_QEX_10082022_0010,10-08-2022 18:34,37.88,Stable Time Period
165.76,90.611,85.6,144.142,8.95,112.91,57.016,91.2,361.84,17.111,96.566,38.823,-200,238.773,17.102,141.058,39.764,84.5,221.233,18.7,176,0,97.9,10.628,51.728,90,84,86,80,70,71,80,70,70,74,69,6.7,WO_QEX_10082022_0010,10-08-2022 18:34,37.881,Stable Time Period
165.867,90.878,85.6,143.91,8.951,112.696,56.188,91.3,363.502,17.11,97.795,36.05,-200,238.271,17.115,140.39,34.37,84.5,218.733,18.713,176,0,97.9,10.655,51.728,90,84,86,80,70,71,80,70,70,74,69,6.7,WO_QEX_10082022_0010,10-08-2022 18:34,37.897,Stable Time Period
166.214,91.092,85.6,143.964,8.96,115.955,55.894,91.2,363.737,17.11,95.845,35.862,-200,238.393,17.118,140.256,39.631,84.5,221.849,18.667,176,0,97.9,10.685,51.728,90,84,86,80,70,71,80,70,70,74,70,6.7,WO_QEX_10082022_0010,10-08-2022 18:34,37.896,Stable Time Period
165.893,92.881,85.6,143.898,8.951,114.806,56.962,91.2,362.618,17.109,94.483,39.388,-200,238.556,17.105,140.577,33.435,84.5,222.323,18.701,176,0,97.9,10.787,51.728,90,84,86,81,70,71,80,70,70,74,70,6.7,WO_QEX_10082022_0010,10-08-2022 18:34,37.896,Stable Time Period
166.241,94.617,85.6,144.098,8.968,113.498,56.001,91.2,362.271,17.11,97.822,38.742,-200,237.404,17.115,139.615,32.367,84.5,218.381,18.706,176,0,97.9,10.722,51.728,90,84,85,81,70,71,80,70,70,74,70,6.8,WO_QEX_10082022_0010,10-08-2022 18:34,37.895,Stable Time Period
166.534,93.335,85.6,144.023,8.958,112.643,55.681,91.3,363.484,17.11,97.421,35.485,-200,237.352,17.123,140.79,37.895,84.5,221.885,18.697,176,0,97.9,10.775,51.728,90,84,85,81,70,71,80,70,70,74,70,6.8,WO_QEX_10082022_0010,10-08-2022 18:34,37.9,Stable Time Period
165.867,89.757,85.6,144.033,8.951,113.711,54.906,91.3,363.661,17.11,95.018,36.535,-200,238.22,17.107,141.058,36.159,84.5,221.406,18.703,176,0,97.9,10.742,51.728,90,84,85,81,70,71,80,70,70,74,70,6.8,WO_QEX_10082022_0010,10-08-2022 18:34,37.896,Stable Time Period
165.974,91.038,85.6,144.092,8.935,115.768,56.909,91.3,363.339,17.11,95.285,37.288,-200,236.831,17.103,141.939,41.233,84.5,223.24,18.717,176,0,97.9,10.76,51.728,90,84,85,80,70,71,80,70,70,75,70,6.8,WO_QEX_10082022_0010,10-08-2022 18:35,37.897,Stable Time Period
165.893,91.813,85.6,143.989,8.946,114.325,57.39,91.3,363.499,17.11,97.795,33.977,-200,236.391,17.118,140.417,31.619,84.5,219.101,18.732,175,0,97.9,10.784,51.728,90,84,85,79,70,71,80,70,70,75,70,6.8,WO_QEX_10082022_0010,10-08-2022 18:35,37.895,Stable Time Period
165.947,91.866,85.6,143.767,8.95,113.097,57.096,91.3,362.695,17.11,95.845,34.623,-200,236.345,17.116,141.111,44.277,84.5,221.43,18.695,176,0,97.9,10.729,51.728,90,84,85,79,70,71,80,70,70,75,70,6.9,WO_QEX_10082022_0010,10-08-2022 18:35,37.901,Stable Time Period
166.267,95.231,85.6,144.449,8.929,112.483,56.722,91.3,363.245,17.11,94.323,38.312,-200,237.29,17.101,140.39,37.895,84.5,220.819,18.696,176,0,97.9,10.765,51.728,90,84,85,78,70,72,80,70,70,75,70,6.9,WO_QEX_10082022_0010,10-08-2022 18:35,37.885,Stable Time Period
166.267,92.4,85.6,144.263,8.955,115.314,55.44,91.3,363.641,17.11,97.768,38.392,-200,236.457,17.106,140.043,39.31,84.5,221.472,18.666,176,0,97.9,10.781,51.728,90,84,85,77,70,72,80,70,69,75,70,6.9,WO_QEX_10082022_0010,10-08-2022 18:35,37.889,Stable Time Period
166.214,91.786,85.6,143.704,8.955,115.581,57.79,91.3,364.544,17.11,97.741,35.888,-200,237.492,17.12,141.164,40.779,84.5,223.546,18.689,176,0,98,10.715,51.728,90,85,85,77,70,72,80,70,69,75,70,6.9,WO_QEX_10082022_0010,10-08-2022 18:35,37.886,Stable Time Period
166.508,96.166,85.6,144.137,8.949,113.872,57.684,91.3,363.638,17.11,95.472,38.096,-200,237.777,17.107,141.138,38.749,84.5,222.423,18.696,176,0,98,10.712,51.728,90,85,85,76,70,72,80,70,69,75,70,6.9,WO_QEX_10082022_0010,10-08-2022 18:35,37.885,Stable Time Period
166.561,91.492,85.6,144.137,8.964,112.51,56.161,91.3,361.985,17.11,95.819,39.658,-200,238.998,17.099,141.538,38.429,84.4,221.429,18.712,176,0,98,10.661,51.728,90,85,85,76,70,72,80,70,69,75,70,6.9,WO_QEX_10082022_0010,10-08-2022 18:35,37.914,Stable Time Period
165.947,90.638,85.6,143.938,8.955,113.257,55.307,91.3,363.799,17.11,98.169,37.208,-200,238.104,17.11,141.565,33.088,84.5,221.302,18.703,176,0,98,10.685,51.728,90,85,85,77,70,72,80,70,70,75,70,7,WO_QEX_10082022_0010,10-08-2022 18:35,37.908,Stable Time Period
165.867,90.024,85.6,143.615,8.96,115.794,55.974,91.3,364.047,17.11,95.872,35.35,-200,238.862,17.114,140.016,29.349,84.5,218.758,18.709,176,0,98,10.717,51.728,90,85,85,77,70,72,80,70,70,75,70,7,WO_QEX_10082022_0010,10-08-2022 18:35,37.916,Stable Time Period
165.92,90.665,85.6,143.852,8.957,114.806,58.191,91.3,363.697,17.11,94.67,38.608,-200,238.324,17.112,141.298,38.643,84.5,221.804,18.7,176,0,98,10.786,51.728,90,85,85,78,70,72,80,70,70,75,70,7,WO_QEX_10082022_0010,10-08-2022 18:35,37.907,Stable Time Period
165.707,90.05,85.6,143.173,8.957,113.471,57.23,91.3,363.074,17.109,96.62,37.881,-200,237.801,17.103,140.55,35.331,84.5,219.913,18.727,176,0,98,10.806,51.728,90,85,86,78,70,72,80,70,70,75,70,7,WO_QEX_10082022_0010,10-08-2022 18:35,37.914,Stable Time Period
165.653,91.038,85.6,143.267,8.958,112.109,57.363,91.3,363.887,17.111,97.528,35.942,-200,237.96,17.118,140.417,36.239,84.5,220.866,18.693,176,0,98,10.732,51.728,90,85,86,78,70,72,80,70,70,75,70,7,WO_QEX_10082022_0010,10-08-2022 18:35,37.948,Stable Time Period
165.893,93.308,85.6,144.01,8.95,114.432,55.948,91.3,363.653,17.11,95.845,38.204,-200,239.428,17.107,141.164,42.835,84.5,222.92,18.701,176,0,98,10.757,51.728,90,85,86,79,70,72,80,70,70,75,70,7,WO_QEX_10082022_0010,10-08-2022 18:35,37.956,Stable Time Period
166.481,93.015,85.6,144.009,8.949,115.207,56.856,91.3,362.399,17.11,94.697,40.492,-200,239.754,17.104,140.016,33.515,84.5,220.214,18.694,176,0,98,10.735,51.728,90,85,86,79,70,72,80,70,70,76,70,7,WO_QEX_10082022_0010,10-08-2022 18:35,37.948,Stable Time Period
165.867,90.771,85.6,144.039,8.945,114.245,58.164,91.3,362.87,17.109,98.169,38.958,-200,238.478,17.109,140.417,34.69,84.5,220.919,18.69,176,0,98,10.772,51.728,90,85,86,79,70,72,80,70,70,76,70,7,WO_QEX_10082022_0010,10-08-2022 18:35,37.949,Stable Time Period
165.733,89.89,85.6,143.644,8.942,112.937,56.348,91.3,362.431,17.11,96.62,35.108,-200,238.502,17.114,141.164,39.39,84.5,221.736,18.7,176,0,98,10.699,51.728,90,85,86,79,70,72,80,70,70,76,70,7,WO_QEX_10082022_0010,10-08-2022 18:35,37.841,Stable Time Period
165.867,91.946,85.6,143.402,8.939,112.136,56.348,91.3,363.089,17.11,94.67,37.638,-200,238.81,17.11,139.242,30.551,84.5,215.568,18.721,176,0,98,10.696,51.728,90,85,85,79,70,72,80,70,70,75,69,7,WO_QEX_10082022_0010,10-08-2022 18:35,37.829,Stable Time Period
